,id,signer_id,text,len,city,age
506,342742,18693105.0,"Прекрасные Высокие Татры со стороны Словакии, январь 2017 ?Водопад Скок в долине Млыничка и озерцо Плесо-над-Скоком (1801 м).Деревня Штребске Плесо и давшее ему название озеро.",28,,
507,342705,87237391.0,"Одно из лучших мест для того, чтобы увидеть закат на Ко Самуи - пирс Натон?",14,2,26
508,342690,9616396.0,"ДУБАЙСКИЕ НОВЕЛЛЫВо времена славной молодости нам с товарищем выпало оказаться в Дубае. Начать можно с того, что долетели мы туда за три тысячи рублей, а в первую же ночь залезли в шатер к местному шейху. Убежище оказалось богатым и просторным, и было просто грешно не вырубиться мирным сном в его дальнем углу.Утром разбудил курьезный факт: шатер сносили вместе с шейхом и с нами заодно. Мы немедля ретировались и, почесывая репу, залезли повыше в районе Дубай-Марины, чтобы оглядеться и понять, чем здесь можно заниматься. С одной стороны шла линия Персидского залива, изрезанная насыпными Джумейрами и Джебель Алими, по другую - бескрайняя пустыня, расстилающаяся в Оман, переход к которой был сглажен кудахтаньем из одноэтажных трущоб, пристроенных к окраинам пакистанскими мигрантами. И только посередине проходила полоса Шейха Зайда с аккуратно прислоняющейся к ней веткой метро, вокруг которой и выросли кварталы многоэтажек, соединяя Шарджу, даунтаун, Абу-Даби, а заодно и нашу изысканную Дубай-Марину.День свой мы планировали так: брали список запретных действий в Дубае, которые карались штрафом, и вытворяли все по очереди. Так весело не озорничал я даже в Китае. Мы бесплатно объедались вкусностями в фудкорте Дубай Молла из-за небывалой растратности эмиратцев и ходили по приватным барам, предназначенным для вип-гостей отелей.Половину времени мы спали в отеле у друзей, а в другие разы поздним вечером прохаживались по центральной улице, тыкали в случайный восьмидесятиэтажный небоскреб и лезли ночевать на его крышу. Иногда в ночевку был включен тренажерный зал и бассейн на последнем этаже, и мы считали редкие персидские звезды, к которым тянулся Бурдж Халифа, пока внизу город захватывала песчаная буря.Этот город без истории, который прельщает первые три дня, а спустя неделю отторгает, может являться прекрасным местом для работы и карьеры, но не базой для жизни. Здорово, что мы это осознали и, нахмурив брови, улетели обратно)Еще больше на vk.com/dney100rubley",300,,
509,342668,3543189.0,"На днях был мой День рождения, я получил тонну честных, душевных поздравлений из разных уголков мира, за что вам огромное спасибо. Хоть мне и пофиг на все эти праздники и даты, как накрути – было дико приятно. Честно. Я вас люблю.Не знаю, кого именно мне благодарить за мой характер и отношение к происходящему – родителей или Вселенную, или всех сразу, но я им правда благодарен. Давно заметил, что меня сложно вывести из себя или чем-то расстроить. Всё, что происходит, хорошее или плохое, я воспринимаю как должное и, столкнувшись, улыбаюсь. Потому что в каждой ситуации вижу либо урок, либо возможность.Свой День варенья я должен был встретить в Эфиопии. Меня ждала крутейшая экспедиция по Африке в рамках Hakuna Matata Expeditions, с племенами, местным диким зверьём, амхарской письменностью и всем прочим. Вылетать я должен был из Кипра. Приехал в аэропорт Ларнаки, как положено, за два часа до посадки. На стойке регистрации на рейс Egyptair мне сообщили, что меня не пустят на самолёт. Я трижды переспросил – «ватафак?!», ответили – «Наша система говорит, что украинцам нужна либо виза, либо приглашение». Я немного подвис, но потом выпалил монолог о том, что мы связывались с МИД Эфиопии и Украины, и оба министерства подтвердили, что украинцы могут получить визу в аэропорту Аддис-Абебы, рассказал, что у нас есть расписанная программа, брони внутренних перелётов и жилья. Не сработало. Как мне сказали, правила вылета из Украины и из третьей страны (Кипр) отличаются, и меня не выпустят, хоть убей. Я применил весь спектр своих ораторских умений и уловок, но не сработало. Я остался в аэропорту и помахал рукой своему самолёту, как и пяти остальным самолётам, которые были далее по маршруту. Размер медного таза, который накрыл меня, вы даже представить себе не можете. Впервые я профукал самолёт. Предвидеть такой расклад никто не мог, кроме ребят из Egyptair (честно постараюсь на вас не злиться). Но у всего есть свои плюсы…Всё развернулось на 360 градусов и я решил сделать себе подарочек. Я остаюсь на Кипре, чтобы заняться развитием чудесного места. Мне постоянно задают сотни вопросов, зовут прогуляться, выпить кофе или просто потрещать. Даже за деньги! Теперь появилось место, где мы можем всё это провернуть. МАТЬ ВАШУ, У ЗАСЕЛЯНА ПОЯВИЛСЯ СВОЙ ХОСТЕЛ НА КИПРЕ!Trip Yard – это крутой хостел в Лимассоле, который совсем скоро мы сделаем ещё круче. У нас уютные комнаты, крутой персонал, есть двор с гамаками, где апельсины, лимоны и памелы буквально падают на голову, а ваша палатка замечательно впишется между оливковыми деревьями. Отныне у меня ежедневная практика английского, нон-стоп общение с иностранцами, гараж для съёмки видосов и полная свобода действий. Да, я меняю локацию, переезжаю на Остров и буду рад каждому из вас. Если вы давно думали увидеть Кипр – приезжайте, я, как знаток острова, расскажу всё, что знаю, а если сильно попросите – может даже и покажу. Если хотите наконец-то увидеться вживую – welcome сюда! На Кипр летают лоукосты, тут куча крутых мест, замечательные люди, прекрасная еда, а сезон длится целых 9 месяцев. Как говорят киприоты, когда бог раздавал людям земли, этот островок он приберёг для себя, но, в итоге, отдал им :)Не переживайте, бросать передвижения по миру я не буду. Просто буду летать отсюда. Впереди много стран, куча несмонтированных видосов и проектов, которые я постараюсь реализовывать максимально шустро.Такие новости. Как всегда спонтанные.Trip Yard на Booking.com – https://goo.gl/btypNHС паролем «nuisididoma» получите приятную скидку.Адрес хостела: Athinaidos Lanitou Bldg.16, LimassolЖДУ!P.S. Больше приключений тут: vk.com/nuisididoma#nuisididoma #нуисидидома #travel #trip #cyprus #кипр #limassol #лимассол #hostel #tripyard #tripyardhostel",579,314,
510,342643,10876799.0,"Прежде чем начать этот рассказ, хочу поведать, какой жути о Камбодже нагоняли мне разные люди еще до того, как я в нее въехал.Во-первых, мне говорили, что Камбоджа безумно нищая страна. Что люди там умирают от голода, что вокруг сплошные попрошайки, что «там всего 2 светофора на всю страну, и те не включают, дабы экономить электричество» (цитата, между прочим, гида, который водил экскурсии по Камбодже).Во-вторых, говорили, что там вообще нет нормальных дорог, одни разбитые грунтовки. Много пыли, грязи, лихачей - в общем, кошмар для велосипедиста.В-третьих, меня уверяли, что это страна адских взяточников. Что в ней можно все, если у тебя есть деньги. Наркотики, работорговля, секты, грабежи, убийства - на все это полиция закрывает глаза, т.к. от нее легко откупиться.Да и какие там полицейские? Они от бедности продают туристам собственную форму и даже полицейские значки.- Вот какая там полиция! - рассказывало мне сразу несколько человек.В общем, я представлял себе Камбоджу, как царство хаоса, преступности, нищеты, беспредела - всего ужасного, чего только можно ожидать от дикой азиатской страны.Мне было даже немного боязно в нее въезжать. В своей голове я постоянно держал план «Б», согласно которому, в случае, если Камбоджа и правда окажется такой страшной, я тут же сяду в автобус и проскочу ее за один день, оказавшись в спасительном и таком родном Таиланде.Это был план «Б». А каким же был план «А»?Вообще, я собирался пересечь Камбоджу по побережью дней за 5. Это около 300 км, т.е. по 60 км в день - ненапряжное, вдумчивое путешествие.Что же получилось в итоге?В итоге я провел в Камбодже 23 дня, преодолев почти 1500 км по совершенно неожиданному для себя маршруту.За это время я убедился, что какие-то из рассказов о Камбодже оказались печальной истиной. Какие-то - вымыслом и преувеличением. Но в целом, Камбоджа открылась мне удивительной, невероятно самобытной страной.До того я пересекал Дельту Меконга, и вы помните, как я поражался колориту и экзотичности той земли.Так вот. В Камбодже я встречал такие места, по сравнению с которыми Дельта Меконга - это никакой не колорит, никакая не экзотика, а самое обычное село где-нибудь в привычной мне Омской области.Этот камбоджийский колорит преследовал меня везде, куда бы я не направлялся. Местами он просто зашкаливал. Что же в нем такого необычного? Как он проявлялся? Об этом я и постараюсь рассказать.Началось все с прохождения границы.Я подъезжал к ней со стороны Вьетнама и все ждал, когда же? Ну, когда я окажусь в самой жесткой стране Юго-Восточной Азии?Вот, я уже проезжаю вьетнамских пограничников. Они пропускают меня свободно, даже не смотрят на чем я приехал, что в моем багаже? Все просто: штамп, фото на память и до свидания.Выезжаю из здания вьетнамской таможни, волнение нарастает. До Камбоджи всего несколько сотен метров. Но что это? Я вижу, что камбоджийская таможня выглядит не только не хуже, а даже лучше, чем вьетнамская.Это было большое, красивое здание в кхмерском стиле. С множеством мелких элементов, с резными крышами, украшенными орнаментом. Отличный ремонт, яркие, жизнерадостные цвета. Бетонная серая коробка вьетнамских пограничников выглядела на фоне всего этого как хрущевка рядом с храмом Василия Блаженного.Правда, в тот момент я имел такое сильное предубеждение, что шутил про себя, будто все это самая обычная замануха.- Едьте к нам! У нас красиво! Скорее! Скорее… - манит к себе здание с резным орнаментом.Ты подъезжаешь ближе, проходишь внутрь а это хопа! И плоская декорация из фанеры на деревянных подпорках. А за ней - тупо выжженное поле, в котором стоит одинокая тощая корова и грустно жует последний пучок травы, звеня ржавым колокольчиком над голой степью.Кто потерял нить повествования, напомню - это была всего лишь моя фантазия и ожидания от того, что ждет меня по ту сторону границы.В общем, вхожу я в это красивое здание. Первым делом необходимо было купить визу. Да, именно так - «купить визу». Потому что фраза «получить визу» - слишком сложна для той процедуры. Ты буквально подходишь к окошку, заполняешь какую-ту никому не нужную бумажку, а дальше остается только лишь протянуть в окошко деньги. Никаких справок, билетов, броней, прививок от дифтерии и коклюша - ничего предъявлять не нужно.Единственное, нужна еще ваша фотография 3 на 4. Но если у вас таковой нет, то ее вполне заменит фотография американского президента на одной из американских же купюр. Думаю, Линкольна будет достаточно ($5).Хорошо, что у меня был собственный снимок, хоть и смешной - в футболке с надписью «Героин», но прокатило. Хотя… Как бы не прокатило, если я в этой же футболке стоял перед таможенником.- С вас 35 долларов, сэр.Он мог бы ничего и не говорить, стоимость визы я знал заранее, так что уже держал наготове купюру в 100 долларов.Пограничник встал из-за стола, отчего стал виден его огромный живот. В будущем я чрезвычайно редко видел толстых камбоджийцев, но уже в тот момент понимал, что подобная неловкая комплекция здесь ненормальна.Более того, я даже знал, в чем ее причина.А причина заключалась в том, что истинная цена визы в Камбоджу составляет 30 долларов, а не 35. Но слуги закона упорно накидывают $5 на всех въезжающих, нисколько не заботясь об объеме собственной «талии», если ее так можно назвать.Об этих добровольно-принудительных 5 долларах я тоже знал заранее, поэтому не стал особо спорить, дабы не тратить время и нервы. Но замечание я ему сделал, на что господин с животом лишь пожал плечами и достал из кармана бумажник.Это был обычный кожаный бумажник, в который он спрятал мою купюру. А затем, отсчитав от приличной денежной котлеты 65 долларов, вручил их мне.Все это выглядело так, будто не только те 5 долларов, но и вся стоимость камбоджийской визы ушла на поддержание штанов этого господина с размером XXL.Никакой кассы, никаких аппаратов. Ну, хотя бы ящичек деревянный бы сколотили для отвода глаз что ли?Дальше меня направили непосредственно на сам пограничный контроль, где нужно было снова заполнять какую-то бумажку.Имя, фамилия, номер паспорта…. Я бы и сам легко справился, но пограничник (уже другой, более худой) извлек из под прилавка (а как еще назвать место, где торгуют визами?) длинную деревянную линейку, наверное с метр длинной.Далее, не вставая с места, он начал тыкать этой линейкой в графы бланка, который я заполнял.- Здесь имя - Здесь фамилия - Здесь номер паспортаВсе это строгим, важным голосом. Будто я ученик 8 класса, а он - какая-нибудь Марья Ивановна на уроке алгебры.В общем, не смотря на отвлекающую меня линейку, за пару минут бланк был заполнен, строгий пограничник поставил штамп и отпустил меня на свободу.Велосипед вместе с сумкой все это время стоял на улице, никто снова не посмотрел, на чем я приехал, что везу? Кажется, быть камбоджийским контрабандистом - это слишком спокойная и рутинная работа. Типа библиотекаря.Сразу за зданием таможни начиналась Камбоджа. Самая настоящая, хотя мне в тот момент казалось наоборот.Что это за Камбоджа такая? Вот я вижу хороший асфальт, вот дома стоят приличные, вот даже шикарные здания с вывесками «Казино» - это, по-вашему, Камбоджа? Да это Лас-Вегас какой-то. Где разруха? Где пухнущие от голода дети?- Наверное, просто возле границы порядок навели, ну а дальше-то уж точно начнется! - подумал я и отправился вглубь страны.И правда, через несколько километров казино закончились. Просто во Вьетнаме игорный бизнес запрещен, а в Камбодже очень таки даже разрешен. Вот и понастроили казино на границе, чтобы состоятельные вьетнамцы могли куда-то излишки денег спускать.Впрочем, на пути моем закончились только казино. А вот асфальт и приличные дома - вовсе нет. Более того, все это преследовало меня практически весь путь, что я совершил по Камбодже.Между всеми крупными городами страны проложены отличные трассы. Позже вы увидите фото. Да, порой, кроме этих трасс дорог-то и нет. На всю страну можно насчитать 2-3 крупных магистрали. Стоит свернуть от них в сторону и сразу же начинается грунтовка. Очень пыльная. Невероятно пыльная, хоть и гладкая, чаще всего.Так что с одной стороны, хорошие дороги в Камбодже имеются. Но с другой стороны, их так мало, что нельзя поехать в любой городок и поселок, который захочешь. Точнее, поехать то можно, но по колено в пыли.Получается, те, кто пугал меня бездорожьем был отчасти правы, но я ведь и не собирался сворачивать в дебри. Меня вполне устраивал тур между крупными городами, а для этого местные дороги очень даже подходили. Хотя, пару раз я все-таки забирался в глухие районы, но об этом позже.В общем, еду я от границы вглубь и удивляюсь. Удивляюсь прежде всего потому, что мои предубеждения по поводу Камбоджи рушатся на глазах.Вот мальчик кушает у дороги мороженое.- Что? У них есть деньги на мороженое? Разве, они не питаются сырым рисом?Вот девочка играет с куклой.- Что? У них есть куклы и они в них играют? А я думал они с 3 лет на рисовых плантациях вкалывают.Вот по дороге проехал очередной Лексус.- Блин, да у них тут одних только Лексусов больше, чем во всем Вьетнаме машин! - не понимаю я происходящего.С такими мыслями и удивлениями я и путешествовал первые несколько дней. Камбоджа оказалась не такой богатой, как Таиланд, конечно. Но и повальной нищеты я там тоже не обнаружил. Люди имеют все необходимое, не голодают. Как я уже сказал, многие ездят на машинах, мотобайках, носят нормальную одежду, живут в приличных домах.Да, есть отдельные моменты, по которым сразу видно, что люди живут бедновато, но не грани же катастрофы, как мне описывали. Наоборот, есть много доказательств того, что страна развивается, повышает свой уровень.Также в первый же час путешествия по стране рухнул и другой миф: камбоджийцы грустные и невеселые люди.Этот миф выдал мне один гид в Паттайе, который говорил, будто только тайцы сохранили улыбчивость и добродушие. А вот в соседней Камбодже, например, люди мрачные и грустные.Не хочу обидеть тайцев из южного Таиланда. Да, они правда улыбчивые и приветливые люди. Но это по сравнению с нами. А вот по сравнению с камбоджийцами это просто нелюдимы и отшельники.Такого моря улыбок, такого светящегося тепла, приветливости, гостеприимства я не видел даже в Дельте Меконга.Если Тай - страна миллиона улыбок, то Камбоджа - страна 100 миллионов улыбок. Хоть там и живет всего 16 миллионов человек, но они за десятерых работают. Или сколько там на калькуляторе получается?Простой пример.Вот я въехал в Камбоджу, первые километры пути. Пустынно (Камбоджа вообще выглядит очень пустынной, по сравнению с соседями). Проезжаю место, где нет никаких домов у дороги и вообще людей.И вдруг слышу крики. Далёёёкие такие, еле-еле слышные.Это детские крики. Причем кричат они не какие-то слова, а просто:- Аааа!!!- Оооо!!!- Ээээ!!!Дети кричат так далеко, что ветер теребит их голоса, они прерываются от малейшего дуновения.Я сначала не обращал внимания, мало ли кто здесь может орать?Проехал 100 метров, 200… Голосов стало только больше, уже ощущения, что человек 5 наперебой выкрикивает разные звуки.Начинаю оглядываться - никого. Пустота. Пейзаж как в саванне, только жирафов не хватает.И только через пару секунд краем глаза замечаю дом. Стоял он одиноко, все на том же огромном пустыре. Ну, не знаю… В 400 метрах от дороги точно.Чтобы вы представляли, я едва различал окна на доме, так далеко он был. И звук шел именно с его стороны. Напрягая зрение и замечаю, что на пороге кто-то стоит. Я даже не вижу кто, сколько их. Машу рукой - тут же следует реакция и люди (это были дети, судя по всем тем же голосам) гурьбой побежали ко мне, махая руками.Как только они начали это делать, из дома высыпало еще несколько силуэтов, и вот вся эта орава бежит в мою сторону, орет, машет руками. Чем ближе они становятся, тем четче я слышу:- Хелёу! Хелёу!!!Может, смотрели фильмы, когда в горах толпа детишек бежит за самолетом и кричат ему что-то?Вот я чувствовал себя таким самолетом.От неожиданности я спасовал и не остановился. Хотя, наверное это можно назвать не словом «спасовал», а словом «поленился». Да, на велосипеде часто трудно заставить себя сбавить темп, потому те дети так меня и не догнали.Этот случай сразу же показал, во сколько раз камбоджийские дети приветливей всех других, которых я встречал на пути.Даже безумно приветливые дети из Дельты Меконга никогда не кричали мне за 300 метров. Ну да, они здоровались, если я проезжал мимо них, или хотя бы мимо двора, где они играют.Но вот так, чтобы изображать сценку «Гагарин приземлился» - это для меня было в диковинку.В общем, именно после этого случая я решил:Страна, вроде, не дикая. Дороги есть. Времени много. Буду ехать, не торопясь. По 30-40 км в день. Главное ведь увидеть быт людей? Поэтому - чаще останавливаться, фотографировать, записывать.Пока я вбивал в свою голову эти установки, на горизонте появился мост. Я не особо обратил на него внимания, был погружен в свои думы. Даже не помню, что заставило меня повернуть голову.В общем, смотрю я под мост, и вижу нескольких детей, плавающих в грязи.Они плавали не просто в луже с водой. Это был целый овраг, где-то на полметра заполненный густой, похожей на жидкий цемент, грязью.Дети были абсолютно голыми. На вид 4-5 лет. Всего их было около 5-6 человек. Они плавали в этой жиже, что-то вылавливали и тащили на берег.Я мгновенно остановился, уже на ходу вскидывая камеру.Дети весело побежали ко мне, показывая свои находки. Это были крабы и какие-то мелкие рыбки. Они скидывали их в ведро, которое стояло тут же.У одного из мальчиков в руках был краб. Он протянул его мне, но краб в этот момент начал шевелиться и попытался ущипнуть палец мальчика клешнями.Паренек от неожиданности выронил краба, а когда тот попытался убежать с места происшествия - резво ударил его пяткой, от чего бедняга хрустнул и испустил дух.Картина довольно печальная. Я про краба. А дети веселые, задорные. Очень красивые. Таких белоснежных зубов я еще не видел. Разве что у Надежды Бабкиной, но там за доллары, а здесь - от природы.Я начал фотографировать как полоумный. Такого «культурного шока» я еще не испытывал. И надо же - все это через несколько минут после тех детей у дороги, в первый же час нахождения в Камбодже.- Что тогда ждет меня впереди!? - с предвкушением думал я.===ПРОДОЛЖЕНИЕ СЛЕДУЕТ===Немного фотографий того дня с описаниями: https://vk.com/album-116500030_240357746",2295,,
511,342627,32145809.0,"Гларнські Альпи, Grosser Mythen (1898 m)",6,,
512,342608,,"БРОдяги! Для нас, самая главная и первоочередная задача — принести пользу, дать то, чего не хватает. И сейчас, это единение! Мы начинаем с того, чтобы дать возможность своим находить друг друга в любом уголке мира, объединяться и плечом к плечу нести миру пользу! Многие ребята уже находят своих в разных местах планеты и это приятно видеть. Узнавай своих издалека, цепляй нашивку на рюкзак и следуй за сердцем. Всем путешествий! ?Кто хотел себе оторвать одну-две или больше - самое время перейти на dharmastore.ru/stripes и оформить заказ ;)",86,,
513,342567,27634742.0,"ЧТО МЫ - ВСЕ БРОДЯГИ ДЕЛАЕМ ДЛЯ ЭКОЛОГИИ?Когда живешь так просто, то не задумываешься над экологией, над жизнью вне тебя, твоей семьи. Истинный дистиллированный эгоизм.Первое время в путешествии тебя окутывает эйфория и ты наслаждаешься миром, его вибрациями и ничего особо не замечаешь - бултыхаешься на волнах удовольствия.Но со временем ты вливаешься в лоно природы, сливаешься с ней, начинаешь смотреть на жизнь людей Её глазами, смотреть на городскую жизнь извне. И что?Оказывается не все так сладко. Многие люди считают своим домом только свою квартиру или двор, особо продвинутые - город, просветленные - страну. И только к единицам приходит озарение, что твоя страна может влиять на экологию всего мира, всей планеты, а значит и ее ""срок"". Глупо заявлять, что проблема Чернобыля коснулась только Украины. Есть интернет цитата, мол, вы правда считаете, что 200 лет технического прогресса могут уничтожить планету, которую не уничтожли миллиарды лет существования?Может планету - как кусок материи технический прогресс и не уничтожит, а вот людей и всех животных вместе с нами - вполне себе, можетМы уже давно в путешествии и чаще находимся вне города. Потому мы видим отношение людей к миру, с которым они изредка соприкасаются. Все мы знаем этих ""любителей"" природы, которые дорвались до леса, погуляли и оставили весь свой хлам прямо там где отдыхали. По мусору в лесу, на полянках видно как много у нас людей, ценящих отдых на природе.Можно болтать или гневаться. Вы даже можете устроить батл в комментариях и покрыть все отменным слоем гнили, но поможет ли это той, кого мы так сильно предали? Можно ли отвечать только за себя? Или нужно контролировать и помогать осмыслить проблему тем у кого с анализом ситуации дела по хуже?Как спасти планету? Можно снять фильм вроде: ""Спасти планету"", ""Дом"", ""Гонка на вымирание"". Эти же фильмы и дадут хороший совет как еще можно спасти планету.Можно устроить фотовыставку, дабы привлечь внимание к проблеме.Объяснять детям правильное отношение к мусору, ведь до взрослых уже не достучаться.Трясти мэра своего города обратить внимание на емкости для разделения мусора.Батарейки утилизировать отдельно от всего мусора и уж точно не оставлять на природе... да просто задуматься! Просто, задуматься... наш мозг обладает чудесной способностью искать выход из любой ситуации.На фото мертвые черепахи. В Индии серьезные проблемы с экологией, ведь мусор выбрасывают прямо в реки без всякой очистки стоков. Потому пляж Бенгальского залива устлан сотнями мертвых морских черепах. И это только начало!Вы правда считаете, что у каждой страны свой океан?[club63228590|больше информации]",399,11,30
514,342545,16250722.0,Буддистские монахи. Лхаса. ТибетP.S. то ещё хулиганьё,8,3543,
515,342516,17341434.0,Крымг.Крокодил,2,185,
516,342505,41021790.0,"Рассвет с вершины вулкана Батур(Индонезия, остров Бали)",8,,
517,342479,4606873.0,Цветы Азии. Индия. Часть 2.,5,0,71
518,342462,8014796.0,"Приятного пребывания!?Есть идея автостопом с Москвы к осени добраться до Азии!!!?Кто ездил так? поделитесь опытом, расскажите о возможных сложностях. Предложения, пожелания, всему рада!?",26,1,
519,342439,49930947.0,"Добрый! Подскажите ребята, где в Грузии уединённые посёлки у моря? Все прибрежные города по гугл фото, мне показались однотипными и застроенными. Спасибо.",22,,
520,342420,16864838.0,"MahabodhiМахабодхи это знаменитый буддийский храм в Бодх-Гая (штат Бихар, Индия), расположенный в том месте, где Гаутама Сидхартха достиг просветления и стал Буддой. Бодх-Гая находится в индийском штате Бихар, в 96 километрах от Патны. В храмовый комплекс входит также святое дерево Бодхи. Это дерево было выращено из семени дерева Шри Маха Бодхи на Шри-Ланке, которое, в свою очередь, произошло от оригинального дерева Махабодхи, под которым нашёл просветление Будда.#wayfaraway",71,282,23
521,342401,,"Утро в заброшенном отеле #Самуи #ТаиландМестные бомжи провели свет и электричество в этом отеле и живут обычной размеренной жизнью, зачем переплачивать за жилье!? ?",24,,
522,342389,57550933.0,Nepal. Annapurna trek. Это все о том как же здорово ходить по Гималаям с рюкзаком за плечами?,17,292,
523,342371,80854359.0,"Китайские зарисовки. Вдруг кто не знает - делая трансфер через Китай, можно до 72 часов находиться в городе прилёта без визы. Мы полетели в Непал через городок Ченду (16 млн жителей, чего). На sichuan airlines, кстати, отлично кормят, не в пример нашим бюджетным авиакомпаниям ?",44,,
